,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
109,深圳金汇财富金融服务有限公司北京研发分公司,深圳金汇财富金融服务有限公司北京研发分公司,15-50人,不需要融资,海淀区,PHP开发工程师,1-3年,本科,10k-15k,节日福利/团建活动/年底双薪/年终奖金/965,"移动互联网,金融",开发|测试|运维类,"带薪年假,团队nice,扁平管理,通讯津贴",后端开发,北京
110,深圳市盛达瑞智能科技有限公司,深圳市盛达瑞智能科技有限公司,150-500人,不需要融资,南山区,php开发工程师,3-5年,本科,14k-20k,扁平化管理,"移动互联网,区块链",开发|测试|运维类,"绩效奖金,带薪年假,五险一金,年终奖金",后端开发,深圳
111,上海斗象信息科技有限公司,斗象科技,150-500人,C轮,浦东新区,高级PHP开发工程师,不限,本科,12k-20k,扁平管理、期权激励 、多元福利、行业优势,信息安全,开发|测试|运维类,"节日礼物,技能培训,股票期权,专项奖金",后端开发,上海
112,广州悦之跑信息科技有限公司,悦跑圈,150-500人,C轮,天河区,php开发工程师,5-10年,本科,15k-22k,优秀的团队+有挑战的目标,体育,开发|测试|运维类,,后端开发,广州
113,深圳市玖昔科技发展股份有限公司,玖昔科技,50-150人,B轮,南山区,php开发工程师,3-5年,本科,13k-25k,"项目前景好,五险一金,内部气氛好","移动互联网,区块链",开发|测试|运维类,"全员专项奖金,绩效奖金,岗位晋升,扁平管理",后端开发,深圳
114,畅销家（深圳）科技有限公司,畅销家,15-50人,不需要融资,龙岗区,php开发工程师,1-3年,大专,7k-13k,可接触到高并发，大流量，前景好，氛围好,"电商,数据服务",开发|测试|运维类,"带薪年假,扁平管理,免费健身房,生日会",后端开发,深圳
115,智线云科技（北京）有限公司,ZingFront智线,50-150人,A轮,洪山区,php开发工程师,1-3年,本科,8k-15k,六险一金 超长年假 绩效奖金 福利多多,"移动互联网,数据服务",开发|测试|运维类,"绩效奖金,股票期权,领导好,扁平管理",后端开发,武汉
116,畅销家（深圳）科技有限公司,畅销家,15-50人,不需要融资,龙岗区,php工程师,1-3年,大专,8k-13k,"前景好，氛围好,成长快","电商,数据服务",开发|测试|运维类,"带薪年假,扁平管理,免费健身房,生日会",后端开发,深圳
117,上海道勤软件有限公司,Joywok,50-150人,A轮,石景山区,PHP开发工程师,3-5年,大专,12k-22k,"五险一金,公司文化好,团队好,福利多多",企业服务,开发|测试|运维类,"社会化商业,专项奖金,股票期权,带薪年假",后端开发,北京
118,万兴科技集团股份有限公司,万兴科技集团股份有限公司,500-2000人,上市公司,南山区,高级php开发工程师,5-10年,本科,18k-30k,上市公司 发展空间大 管理规范,移动互联网,开发|测试|运维类,"股票期权,骨干配车,创业平台,餐饮补助",后端开发,深圳
119,北京点石经纬科技有限公司,OKAY智慧教育,500-2000人,B轮,海淀区,PHP工程师,3-5年,本科,15k-20k,团队nice,"移动互联网,教育",开发|测试|运维类,"五险一金,带薪年假,节日礼物,午餐补助",后端开发,北京
120,深圳市云积分科技有限公司,云积互动,150-500人,天使轮,雁塔区,php开发工程师,3-5年,本科,12k-24k,"五险一金,周末双休,员工旅游,节日福利","企业服务,移动互联网",开发|测试|运维类,"带薪年假,年轻团队,股票期权,下午茶",后端开发,西安
121,成都欢聚堂科技有限公司,欢聚堂,150-500人,不需要融资,武侯区,php开发工程师,3-5年,本科,15k-25k,六险一金，13-16薪，周末双休，弹性考勤,"移动互联网,电商",开发|测试|运维类,"领导好,五险一金,技能培训,定期体检",后端开发,成都
122,广州君海网络科技有限公司,君海游戏,500-2000人,上市公司,海珠区,高级php开发工程师,3-5年,本科,12k-24k,"周末双休,优秀团队,包餐,五险一金",游戏,开发|测试|运维类,"技能培训,年底双薪,绩效奖金,岗位晋升",后端开发,广州
123,数说新奇信息技术（上海）有限公司,DigitalX,15-50人,不需要融资,黄浦区,php开发工程师,1-3年,本科,5k-10k,五险一金 补充医疗 员工旅游 年终奖金,"移动互联网,广告营销",开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",后端开发,上海
124,盛世创富保险经纪有限公司广州分公司,盛世创富保险,150-500人,不需要融资,海珠区,PHP开发工程师,3-5年,大专,10k-20k,周末双休，包午餐和晚餐,"移动互联网,金融",开发|测试|运维类,"绩效奖金,带薪年假,扁平管理,年底双薪",后端开发,广州
125,上海零与壹软件有限公司,零与壹软件,15-50人,不需要融资,闵行区,php开发工程师,1-3年,大专,8k-15k,周末双休、五险一金、节日福利、13薪、带薪年假,"软件开发,其他",开发|测试|运维类,,后端开发,上海
126,万商云集（成都）科技股份有限公司,万商云集,500-2000人,上市公司,高新区,php开发工程师,3-5年,本科,8k-12k,"免费健身,国内国外游,双休,节日福利","移动互联网,电商",开发|测试|运维类,"绩效奖金,节日礼物,国内国外旅游,帅哥多",后端开发,成都
127,湖南玖零教育科技有限公司,玖零教育,150-500人,未融资,南山区,php开发工程师,1-3年,大专,8k-15k,包吃、双休、五险一金、节假日福利等,文娱丨内容,开发|测试|运维类,,后端开发,深圳
128,广东联邦车网科技股份有限公司,联邦车网,150-500人,不需要融资,海珠区,php开发工程师,3-5年,本科,10k-15k,周末双休、发展前景大、定期体检、项目奖金,"移动互联网,消费生活",开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,定期体检",后端开发,广州
129,深圳市领星网络科技有限公司,领星,50-150人,A轮,南山区,PHP开发工程师,5-10年,本科,20k-35k,发展前景、团队实力、团队氛围,"电商,企业服务",开发|测试|运维类,"五险一金,年终奖,股票期权,定期体检",后端开发,深圳
130,北京众合天下管理咨询有限公司,51社保网,500-2000人,C轮,朝阳区,php工程师,3-5年,本科,15k-25k,Ｃ轮融资，待遇一流，七险一金，技术氛围浓厚,"企业服务,教育",开发|测试|运维类,"绩效奖金,专项奖金,带薪年假,弹性工作",后端开发,北京
131,西安纳沃信息科技有限公司,西安纳沃信息科技有限公司,15-50人,未融资,高新技术产业开发区,php开发工程师,1-3年,本科,8k-10k,前景广阔，自己的产品。能满足你一生的奋斗,文娱丨内容,开发|测试|运维类,,后端开发,西安
132,北京新陌科技有限公司,新陌科技,50-150人,不需要融资,朝阳区,php开发工程师,3-5年,本科,18k-28k,弹性工作时间/全勤奖/餐补/体检/旅游,"移动互联网,文娱丨内容",开发|测试|运维类,,后端开发,北京
133,深圳高灯计算机科技有限公司,高灯科技,500-2000人,B轮,南山区,php开发工程师,5-10年,本科,16k-22k,腾讯系 风口业务 周末双休,"移动互联网,电商",开发|测试|运维类,"定期体检,双休,地铁口,年底双薪",后端开发,深圳
134,成都思而科软件有限公司,思而科,150-500人,未融资,高新区,php开发工程师,在校/应届,不限,3k-6k,"五险一金,弹性工作时,带薪年假",电商,开发|测试|运维类,"带薪年假,绩效奖金,领导好,帅哥多",后端开发,成都
135,成都思而科软件有限公司,思而科,150-500人,未融资,高新区,PHP工程师,在校/应届,不限,4k-6k,"弹性工作时,餐补带薪假,年终奖,出国机会",电商,开发|测试|运维类,"带薪年假,绩效奖金,领导好,帅哥多",后端开发,成都
136,北京力拼未来科技有限公司,未来科技,15-50人,A轮,朝阳区,php后端,3-5年,本科,15k-25k,业务提成多，团队有激情，有升值空间,"移动互联网,金融",开发|测试|运维类,"专项奖金,年终分红,绩效奖金,弹性工作",后端开发,北京
137,汕头市星扬网络科技有限公司,星扬科技,少于15人,未融资,龙湖区,php开发工程师,不限,不限,3k-5k,氛围好带分红,软件开发,开发|测试|运维类,,后端开发,汕头
138,电管家集团有限公司,电管家,150-500人,不需要融资,浦东新区,php开发工程师,不限,大专,5k-10k,"宿舍食堂,传统行业,互联网化,期权激励","企业服务,其他",开发|测试|运维类,,后端开发,上海
139,安芯网盾（北京）科技有限公司,安芯网盾,15-50人,A轮,海淀区,php开发工程师,不限,本科,12k-24k,大牛云集、五险一金、下午茶,"企业服务,信息安全",开发|测试|运维类,"绩效奖金,年终分红,定期体检,交通补助",后端开发,北京
140,深圳征尚贸易有限公司,征尚贸易,50-150人,不需要融资,南山区,php开发工程师,1-3年,本科,6k-7k,领导好氛围好，高奖金绩效，晋升空间大,电商,开发|测试|运维类,,前端开发,深圳
141,深圳市壹艺科技有限公司,壹艺科技,15-50人,不需要融资,南山区,php开发工程师,1-3年,大专,7k-12k,氛围好、福利多,软件开发,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,交通补助",后端开发,深圳
142,广州玩动网络科技有限公司,玩动,150-500人,不需要融资,天河区,php开发工程师,在校/应届,本科,7k-13k,工作餐 下午茶 月度绩效 年终奖金,"移动互联网,游戏",开发|测试|运维类,"扁平管理,领导好,工作餐,管理规范",后端开发,广州
143,深圳省心科技有限公司,省心科技,少于15人,不需要融资,福田区,php开发工程师,3-5年,本科,13k-20k,90后团队 上下班免打卡,移动互联网,开发|测试|运维类,"领导nice,90后团队,股票期权",后端开发,深圳
144,北京值得买科技股份有限公司,什么值得买,500-2000人,上市公司,丰台区,PHP开发工程师（北京）,3-5年,本科,20k-30k,五险一金、午餐补助、大平台、弹性工作时间,电子商务,开发|测试|运维类,"技能培训,带薪年假,各种主题趴,海量产品体验",后端开发,北京
145,四川云臻信数字科技有限公司,四川云臻信数字科技有限公司,少于15人,未融资,郫县,php开发工程师,不限,不限,4k-8k,php工程师,移动互联网,开发|测试|运维类,,后端开发,成都
146,深圳万狼科技有限公司,万狼科技,15-50人,不需要融资,宝安区,php开发工程师,3-5年,大专,10k-13k,生日红包、全勤奖、五险一金、带薪年假,"移动互联网,电商",开发|测试|运维类,"人性化管理,8090团队,年终奖",后端开发,深圳
147,广州初润信息科技有限公司,初润科技,15-50人,天使轮,天河区,PHP工程师,1-3年,本科,8k-15k,股份期权 年终奖金 员工旅游,"移动互联网,企业服务",开发|测试|运维类,"年底双薪,股票期权,专项奖金,年终分红",后端开发,广州
148,成都环宇知了科技有限公司,之了,500-2000人,不需要融资,郫县,php开发工程师,1-3年,本科,8k-12k,五险一金、定期团建、咖啡零食,"电商,教育",开发|测试|运维类,"带薪年假,绩效奖金,专项奖金,年底双薪",后端开发,成都
149,深圳市领星网络科技有限公司,领星,50-150人,A轮,南山区,php开发工程师,1-3年,本科,8k-16k,发展前景、团队实力、团队氛围,"电商,企业服务",开发|测试|运维类,"五险一金,年终奖,股票期权,定期体检",后端开发,深圳
150,南通云尚找家纺电子商务有限公司,找家纺,150-500人,不需要融资,滨江区,php开发工程师,5-10年,大专,15k-18k,双休 餐补 交通补 团建 下午茶,"电商,消费生活",开发|测试|运维类,,后端开发,杭州
151,广州三毛信息科技有限公司,三毛游,15-50人,A轮,越秀区,高级php开发工程师,5-10年,本科,12k-15k,福利好，领导好，有晋升空间,"移动互联网,旅游",开发|测试|运维类,"绩效奖金,通讯津贴,定期体检,带薪年假",后端开发,广州
152,南京奇炫欢享网络技术有限公司,南京奇炫欢享网络技术有限公司,15-50人,未融资,建邺区,php开发工程师,在校/应届,大专,6k-8k,双休、五险一金、国内外旅游、年终奖金,"移动互联网,游戏",开发|测试|运维类,,后端开发,南京
153,郑州友拓软件科技有限公司,友拓软件,50-150人,未融资,金水区,高级php开发工程师,3-5年,本科,9k-15k,公司重点项目、发展前景好,"企业服务,软件开发",开发|测试|运维类,"专项奖金,带薪年假,绩效奖金,节日礼物",后端开发,郑州
154,福村宝医疗科技有限公司,福村宝医疗,50-150人,A轮,江阴市,php开发工程师,在校/应届,不限,4k-8k,产品好+福利好+氛围轻松+团队正能量,医疗丨健康,开发|测试|运维类,"午餐补助,绩效奖金,专项奖金,带薪年假",后端开发,无锡
155,深圳市保利物业管理集团有限公司,深圳市保利物业管理集团有限公司,2000人以上,不需要融资,南山区,高级PHP开发工程师,3-5年,本科,16k-20k,平台大,"电商,消费生活",开发|测试|运维类,"股权激励,项目奖金,节日补贴,交通补贴",后端开发,深圳
156,长沙市云研云数科技有限公司,云研云数,15-50人,未融资,天心区,php开发工程师,3-5年,大专,8k-13k,双休、节假日福利、社保等,"教育,软件开发",开发|测试|运维类,,后端开发,长沙
157,四川立普威陆科技有限公司,立普威陆-天立教育,150-500人,上市公司,青羊区,php开发工程师,3-5年,大专,9k-15k,上市公司，公司食堂,"教育,软件开发",开发|测试|运维类,,后端开发,成都
158,深圳蓝围裙科技有限公司,蓝围裙科技,少于15人,不需要融资,南海区,php程序员,1-3年,本科,6k-12k,月薪绩效奖金；单双休；带薪年假法定假期；,"移动互联网,企业服务",开发|测试|运维类,,后端开发,佛山
159,北京久幺幺科技有限公司,百变大侦探,15-50人,不需要融资,朝阳区,PHP研发工程师,不限,本科,13k-25k,五险一金 绩效奖金,"移动互联网,文娱丨内容",开发|测试|运维类,"年底双薪,带薪年假,股票期权,扁平管理",后端开发,北京
160,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,高级/资深PHP工程师,3-5年,本科,30k-50k,核心业务，薪资福利好,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
161,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,PHP高级/资深工程师,5-10年,本科,25k-50k,奖金丰厚、周末双休、股票期权、福利好,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
162,新浪网技术（中国）有限公司,新浪网,2000人以上,上市公司,海淀区,Python/PHP/Go后端开发工程师,不限,本科,18k-36k,免费健身房、免费班车、免费早餐,文娱丨内容,开发|测试|运维类,"免费班车,岗位晋升,五险一金,定期体检",后端开发,北京
163,广州汇量信息科技有限公司,Mobvista,500-2000人,上市公司,天河区,高级后端开发工程师（PHP/GO),3-5年,本科,18k-30k,平均15-16薪，一日三餐下午茶,广告营销,开发|测试|运维类,"优秀团队,节日礼物,股票期权,带薪年假",后端开发,广州
164,上海欢动科技有限公司,欢动科技,50-150人,A轮,浦东新区,资深php开发工程师,5-10年,本科,15k-25k,"带薪休假,项目分红,上班撸猫","移动互联网,游戏",开发|测试|运维类,"带薪年假,岗位晋升,领导好,五险一金",后端开发,上海
165,深圳市智学帮科技有限公司,智学帮,15-50人,天使轮,龙华新区,php高级工程师,5-10年,本科,18k-25k,在线教育，员工期权，五险一金，带薪年假,教育,开发|测试|运维类,"在线教育,K12,专项奖金,绩效奖金",后端开发,深圳
166,北京奇客创想科技股份有限公司,奇客创想,150-500人,不需要融资,海淀区,PHP高级开发工程师,不限,本科,15k-30k,五险一金 年终奖 团队稳定 重要项目,"移动互联网,游戏",开发|测试|运维类,"五险一金,带薪年假,年底双薪,绩效奖金",后端开发,北京
167,上海秒核网络科技有限公司,秒核科技,15-50人,未融资,渝中区,中高级PHP开发工程师,3-5年,大专,8k-15k,季度奖金、周末双休、年轻团队、五险一金,"企业服务,金融",开发|测试|运维类,"技能培训,年底双薪,绩效奖金,五险一金",后端开发,重庆
168,上海德客易采信息科技有限公司,德客易采,15-50人,未融资,嘉定区,php研发工程师,3-5年,本科,10k-15k,"发展空间大,扁平化管理,下午茶点","信息安全,软件开发",开发|测试|运维类,,后端开发,上海
169,成都大淘客科技有限公司,大淘客,150-500人,不需要融资,高新区,初中级PHP开发工程师,1-3年,大专,8k-13k,"五险一金,带薪年假 年终奖","移动互联网,电商",开发|测试|运维类,"午餐补助,交通补助,零食架,节日福利",后端开发,成都
170,北京久幺幺科技有限公司,百变大侦探,15-50人,不需要融资,朝阳区,php后端开发工程师,3-5年,本科,15k-30k,五险一金 周末双休 绩效奖金 试用期满薪,"移动互联网,文娱丨内容",开发|测试|运维类,"年底双薪,带薪年假,股票期权,扁平管理",后端开发,北京
171,北京嘀嘀无限科技发展有限公司,滴滴,2000人以上,不需要融资,海淀区,高级软件开发工程师（Go/PHP）,1-3年,本科,20k-40k,负责一个或多个核心模块的开发工作,汽车丨出行,开发|测试|运维类,"弹性工作,节日礼物,岗位晋升,技能培训",后端开发,北京
172,上海游盾网络科技有限公司,上海游盾,15-50人,不需要融资,普陀区,PHP开发,3-5年,本科,15k-20k,"转正餐补,节日福利,年度旅游,五险一金",移动互联网,开发|测试|运维类,"带薪年假,午餐补助,扁平管理,交通便利",后端开发,上海
173,北京大生在线科技有限公司,51Talk 无忧英语,2000人以上,上市公司,海淀区,资深PHP工程师,3-5年,本科,25k-35k,团队氛围好 成长快 美国上市 在线教育,"移动互联网,教育",开发|测试|运维类,"带薪年假,股票期权,绩效奖金,定期体检",后端开发,北京
174,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,高级/资深PHP开发工程师,3-5年,本科,25k-50k,扁平管理，自由宽松，高绩效奖金丰富,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
175,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,资深PHP工程师,5-10年,本科,25k-40k,免费三餐，带薪年假,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
176,上海抱朴信息技术有限公司,大家中医,50-150人,B轮,杨浦区,PHP开发工程师,3-5年,本科,15k-30k,BAT团队，竞争力薪资，员工餐,移动互联网,开发|测试|运维类,"股票期权,扁平管理,颜值高,大牛多",后端开发,上海
177,中国平安人寿保险股份有限公司,平安人寿,2000人以上,上市公司,朝阳区,php开发工程师,3-5年,本科,18k-35k,六险二金、发展空间大,金融,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,节日礼物",后端开发,北京
178,东莞市芝麻地网络科技有限公司,芝麻地,50-150人,A轮,东莞市市辖区,PHP开发工程师,3-5年,大专,10k-20k,"周末双休,五险一金,带薪年假,技术氛围",移动互联网,开发|测试|运维类,"带薪年假,扁平管理,技能培训,五险一金",后端开发,东莞
179,深圳市赛凌科技有限公司,赛凌科技,150-500人,不需要融资,南山区,高级php开发工程师,5-10年,本科,17k-26k,团队氛围好 扁平化 福利多多,"电商,企业服务",开发|测试|运维类,"五险一金,岗位晋升,带薪年假,节日礼物",后端开发,深圳
180,安芯网盾（北京）科技有限公司,安芯网盾,15-50人,A轮,海淀区,php开发工程师,1-3年,本科,18k-35k,大牛云集,"企业服务,信息安全",开发|测试|运维类,"绩效奖金,年终分红,定期体检,交通补助",后端开发,北京
181,上海德客易采信息科技有限公司,德客易采,15-50人,未融资,嘉定区,php研发工程师,1-3年,本科,10k-13k,"发展空间大,扁平化管理,下午茶点","信息安全,软件开发",开发|测试|运维类,,后端开发,上海
182,上海韩创网络科技有限公司,韩创科技,500-2000人,不需要融资,浦东新区,中高级php开发工程师,3-5年,大专,15k-25k,周末双休 年底奖金,"移动互联网,文娱丨内容",开发|测试|运维类,"年终分红,绩效奖金,五险一金,带薪年假",后端开发,上海
183,北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,昌平区,高级PHP开发工程师,不限,本科,20k-40k,上市公司、大牛云集、好福利,教育,开发|测试|运维类,"上市公司,领军企业,五险一金,住福计划",后端开发,北京
184,邵阳市畅想信息技术有限公司,邵阳市畅想信息技术有限公司,150-500人,不需要融资,西城区,PHP架构师/资深开发,5-10年,本科,50k-80k,外企风格，福利待遇优越,"移动互联网,电商",开发|测试|运维类,,后端开发,北京
185,微梦创科网络科技（中国）有限公司,微博,2000人以上,上市公司,拱墅区,PHP应用开发工程师,在校/应届,本科,13k-19k,大厂平台 扁平团队,文娱丨内容,开发|测试|运维类,"年底双薪,专项奖金,股票期权,五险一金",后端开发,杭州
186,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,php开发工程师,1-3年,硕士,30k-50k,六险一金、16薪、十 天 年假,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
187,深圳依时货拉拉科技有限公司,货拉拉,2000人以上,D轮及以上,,高级/资深PHP工程师(J13924),5-10年,本科,20k-40k,发展空间大 团队大佬多 晋升空间大,"移动互联网,消费生活",开发|测试|运维类,"技能培训,专项奖金,绩效奖金,扁平管理",后端开发,深圳
188,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,php高级开发工程师,不限,本科,30k-60k,六险一金、免费三餐、水果，定期培训团建,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
189,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,高级PHP开发工程师—如视,3-5年,本科,20k-40k,平台，有趣的事情,房产家居,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",后端开发,北京
190,深圳市既明科技有限公司,既明科技,15-50人,不需要融资,南山区,实习PHP后端,在校/应届,本科,3k-6k,每天必备下午茶，团队氛围良好。,移动互联网,开发|测试|运维类,"带薪年假,交通补助,节日礼物,五险一金",后端开发,深圳
191,三体云智能科技有限公司,三体云动,150-500人,B轮,徐汇区,php,3-5年,大专,15k-25k,下午茶，各种趴，超长年假，团队旅游,移动互联网,开发|测试|运维类,"做五休二,五险一金,补充医疗,带薪年假",后端开发,上海
192,深圳小鹅网络技术有限公司,小鹅（小鹅通）,500-2000人,B轮,南山区,PHP开发工程师,1-3年,本科,10k-18k,发展前景好、核心项目、领导nice、技术大牛,"移动互联网,社交",开发|测试|运维类,"扁平管理,领导nice,专项奖金,定期体检",后端开发,深圳
193,北京力拓飞远科技有限公司,测测星座,50-150人,A轮,海淀区,php开发工程师,3-5年,本科,15k-23k,五险一金、带薪年假、扁平管理,"移动互联网,消费生活",开发|测试|运维类,"股票期权,带薪年假,专项奖金,扁平管理",后端开发,北京
194,北京七麦科技股份有限公司,七麦科技,150-500人,上市公司,朝阳区,php开发工程师,3-5年,大专,15k-18k,五险一金，带薪年假，提供三餐，节假日福利,移动互联网,开发|测试|运维类,"定期体检,弹性工作,包早午餐,六险一金",后端开发,北京
195,北京七麦科技股份有限公司,七麦科技,150-500人,上市公司,朝阳区,php开发工程师,3-5年,本科,15k-25k,五险一金，带薪年假，提供三餐，节假日福利,移动互联网,开发|测试|运维类,"定期体检,弹性工作,包早午餐,六险一金",后端开发,北京
196,广东快乐种子科技有限公司,快乐种子,2000人以上,B轮,越秀区,高级php,5-10年,本科,15k-25k,年度调薪、项目奖金、年终奖金,"教育,游戏",开发|测试|运维类,"专项奖金,股票期权,绩效奖金,带薪年假",后端开发,广州
197,深圳时代区块链科技有限公司,时代区块链,50-150人,未融资,南山区,服务端开发工程师-php方向,3-5年,本科,18k-25k,"双休,五险一金，组织旅游，节日福利","金融,移动互联网",开发|测试|运维类,"节日礼物,股票期权,扁平管理,领导好",后端开发,深圳
198,北京高因科技有限公司,居理新房,2000人以上,C轮,东城区,架构师（ PHP ）,5-10年,本科,30k-45k,平台好、领导好、团队好、待遇好。,移动互联网,开发|测试|运维类,"绩效奖金,交通补助,带薪年假,通讯津贴",高端技术职位,北京
199,北京高因科技有限公司,居理新房,2000人以上,C轮,东城区,PHP 高级开发工程师,5-10年,本科,25k-40k,架构方向,移动互联网,开发|测试|运维类,"绩效奖金,交通补助,带薪年假,通讯津贴",后端开发,北京
200,北京世联互动网络有限公司成都分公司,NAVER China,2000人以上,上市公司,高新区,PHP（Word Press）开发工程师,3-5年,本科,11k-18k,上市公司 外企文化 技术氛围浓,"移动互联网,社交",开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,年度旅游",后端开发,成都
201,上海布布乐育信息科技有限公司,布布乐育,15-50人,不需要融资,闵行区,php高级开发工程师,5-10年,本科,15k-25k,环境好 行业前景优 扁平管理,教育、游戏,开发|测试|运维类,,后端开发,上海
202,杭州晓宇科技有限公司,红蓝CP,50-150人,A轮,西湖区,php工程师,1-3年,不限,15k-30k,氛围轻松，期权鼓励，恋爱社交，大牛聚集,"移动互联网,社交",开发|测试|运维类,"技能培训,股票期权,带薪年假,绩效奖金",后端开发,杭州
203,上海乐之鲸鱼数码科技有限公司,乐鱼,50-150人,未融资,徐汇区,PHP主程,3-5年,不限,20k-30k,良好的薪资福利，提供最大限度的发展机会,游戏,开发|测试|运维类,"绩效奖金,年底双薪,五险一金,通讯津贴",后端开发,上海
204,成都博彦软件技术有限公司,博彦科技,2000人以上,上市公司,南山区,PHP开发,1-3年,大专,13k-16k,稳定，团队氛围好；,"企业服务,软件开发",开发|测试|运维类,,后端开发,深圳
205,深圳趣运科技有限公司,TRIWIN GAMES,50-150人,A轮,宝安区,游戏PHP开发工程师,3-5年,本科,15k-25k,氛围活跃 晋升空间大 季度奖金,"移动互联网,游戏",开发|测试|运维类,"股票期权,年终分红,绩效奖金,定期体检",后端开发,深圳
206,上海友动网络科技有限公司,上海友动,15-50人,天使轮,静安区,PHP主管,3-5年,本科,14k-20k,五险一金周末双休免费下午茶团建聚餐下午茶,"移动互联网,广告营销",开发|测试|运维类,"带薪年假,绩效奖金,年度旅游,节日礼物",后端开发,上海
207,车轮互联科技（上海）股份有限公司,车轮,150-500人,D轮及以上,宝安区,php开发工程师,不限,本科,12k-20k,"福利待遇好,扁平管理,团队氛围佳",移动互联网,开发|测试|运维类,"节日礼物,领导好,美女多,五险一金",后端开发,深圳
208,北京百家互联科技有限公司,跟谁学,2000人以上,上市公司,海淀区,PHP/Golang开发工程师,3-5年,本科,30k-50k,六险一金年底奖金每日饭补免费班车,"移动互联网,教育",开发|测试|运维类,"节日礼物,技能培训,股票期权,精英团队",后端开发,北京
209,深圳市有伴科技有限公司,有伴科技,150-500人,B轮,南山区,php开发工程师,3-5年,本科,15k-25k,IP品牌 过亿用户 有爱团队 发展空间,"移动互联网,教育",开发|测试|运维类,"股票期权,年底双薪,五险一金,带薪年假",后端开发,深圳
210,上海骏众网络科技有限公司,分众游戏,2000人以上,上市公司,黄浦区,游戏服务器PHP主程（Ruby开发）,3-5年,本科,18k-25k,发展前景好，产品项目好,"移动互联网,游戏",开发|测试|运维类,"年底双薪,股票期权,带薪年假,扁平管理",后端开发,上海
211,车轮互联科技（上海）股份有限公司,车轮,150-500人,D轮及以上,闵行区,php开发工程师,3-5年,本科,15k-25k,氛围佳、福利好、发展空间大,移动互联网,开发|测试|运维类,"节日礼物,领导好,美女多,五险一金",后端开发,上海
212,北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,昌平区,php高级开发工程师,5-10年,本科,20k-40k,头部教育公司 发展空间大,教育,开发|测试|运维类,"上市公司,领军企业,五险一金,住福计划",后端开发,北京
213,成都华文科技有限公司,华文科技,15-50人,不需要融资,高新区,高级PHP工程师,1-3年,本科,12k-18k,朝九晚六、前景行业、扁平化管理、年轻团队,移动互联网,开发|测试|运维类,"技能培训,最具创意,绩效奖金,岗位晋升",后端开发,成都
214,建顺信息科技（广州）有限公司,建顺信息,50-150人,A轮,天河区,PHP高级开发工程师,3-5年,本科,15k-20k,弹性工作 五险一金 年终奖金,"消费生活,物流丨运输",开发|测试|运维类,,后端开发,广州
215,广州趣米网络科技有限公司,广州趣米网络,150-500人,不需要融资,天河区,PHP初级开发工程师,不限,本科,6k-9k,"周末双休,带薪年假,五险一金,年度旅游","移动互联网,企业服务",开发|测试|运维类,"专项奖金,五险一金,定期体检,技能培训",后端开发,广州
216,上海千幻信息技术有限公司,上海千幻信息技术,50-150人,B轮,闵行区,PHP后端,1-3年,本科,13k-16k,五险一金,游戏,开发|测试|运维类,"带薪年假,午餐补助,五险一金,岗位晋升",后端开发,上海
217,蓝盾信息安全技术股份有限公司,蓝盾信息安全技术股份有限公司,500-2000人,上市公司,天河区,PHP高级开发工程师,1-3年,大专,10k-20k,五险一金 带薪年假 补充医疗保险 定期体检,信息安全,开发|测试|运维类,"技能培训,节日礼物,绩效奖金,岗位晋升",后端开发,广州
218,云汉芯城（上海）互联网科技股份有限公司,云汉芯城,500-2000人,C轮,松江区,高级PHP开发工程师,3-5年,本科,18k-25k,平台稳定，发展空间大，薪资丰厚，培训多多,电商,开发|测试|运维类,"节日礼物,岗位晋升,技能培训,领导好",后端开发,上海
